id,produit,quantite,prixUnitaire,montant,devise,clientId,clientPrenom,clientNom,clientNumero,date
1d42d93a-79e8-4d9e-8a19-8c012a8093f3,4,425,0.945,402,USD,fc18d3ad-ac29-42c1-8c1a-2110973452d3,Fay,Feest,+17455469789,Sat Jun 08 2024 15:12:55 GMT+0100 (heure normale d’Afrique de l’Ouest)
50b428bd-a0a5-4696-9f44-32be078f5e80,1,972,0.945,919,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Fri May 17 2024 07:25:36 GMT+0100 (heure normale d’Afrique de l’Ouest)
533a20a9-ccd9-459d-9679-606d094381e5,4,667,0.945,631,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Sun May 05 2024 09:47:53 GMT+0100 (heure normale d’Afrique de l’Ouest)
dbc77b8e-f3d4-42d1-a5fb-1e7bcde978b5,2,190,0.945,180,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Wed Jul 10 2024 20:05:08 GMT+0100 (heure normale d’Afrique de l’Ouest)
5175f168-2f00-4524-a7f7-567a9637dc45,1,871,0.945,824,USD,82888e31-9b33-42da-bc97-4056d98fee4c,Laura,Toy,+18463247745,Mon Jun 24 2024 15:18:59 GMT+0100 (heure normale d’Afrique de l’Ouest)
13272168-bc51-4206-b473-de971ea63a42,4,612,0.945,579,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Thu May 02 2024 16:43:21 GMT+0100 (heure normale d’Afrique de l’Ouest)
3f7d9f3c-10ff-43b2-8b78-32420f580d1f,1,187,0.945,177,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Mon Jul 01 2024 12:05:45 GMT+0100 (heure normale d’Afrique de l’Ouest)
fd65f3fd-f482-41a8-81a6-e0267dd52c22,3,803,0.945,759,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Sun Jun 16 2024 18:49:17 GMT+0100 (heure normale d’Afrique de l’Ouest)
e934003c-2c1f-4ba6-9bfd-09784e625440,4,520,0.945,492,USD,5eea8263-f719-46db-a3f3-22c8285e08b7,Giuseppe,Kutch,+19932252420,Sat May 11 2024 00:41:12 GMT+0100 (heure normale d’Afrique de l’Ouest)
15bd0dc3-5867-40c9-ba6c-736724d1d884,4,408,0.945,386,USD,cb27c68f-5c70-411f-b7ef-dc6eeeed1d0d,Beverly,Mills,+16325855750,Mon Jun 17 2024 19:24:11 GMT+0100 (heure normale d’Afrique de l’Ouest)
62e582f6-e197-4f00-8bc8-8f3b62061c12,3,473,0.945,447,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Mon Jul 22 2024 00:38:45 GMT+0100 (heure normale d’Afrique de l’Ouest)
f0ec9be6-4e8f-4d0c-b6fe-f2bf70c7f0f3,3,627,0.945,593,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Wed Jul 24 2024 09:12:17 GMT+0100 (heure normale d’Afrique de l’Ouest)
bffe9f51-f465-46d6-939e-8d28889cfd26,3,721,0.945,682,USD,c479c53b-a685-46ac-9e26-fbac0aee7b2d,Anita,Ondricka,+17317792468,Fri Jun 14 2024 17:14:58 GMT+0100 (heure normale d’Afrique de l’Ouest)
61e7002e-25c3-4a02-9e53-e9d77f310758,2,912,0.945,862,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Tue Jul 30 2024 17:34:50 GMT+0100 (heure normale d’Afrique de l’Ouest)
5ce62213-e9a6-401f-b4be-7ace742511f7,1,614,0.945,581,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Tue Jul 02 2024 22:03:55 GMT+0100 (heure normale d’Afrique de l’Ouest)
d8dfcd5c-cd40-49cb-aa91-aab12c38c25b,4,26,0.945,25,USD,c479c53b-a685-46ac-9e26-fbac0aee7b2d,Anita,Ondricka,+17317792468,Fri Jun 14 2024 22:24:55 GMT+0100 (heure normale d’Afrique de l’Ouest)
c1a34586-0889-402a-a164-49ba7c8d3d84,2,311,0.945,294,USD,31c29afa-94b3-48a6-abe6-7f36216f8f58,Percival,Kreiger,+19917851861,Sun May 05 2024 22:27:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
05f1d812-6c10-46b0-ae10-eef21a49ab0b,2,751,0.945,710,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Fri May 17 2024 11:13:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
be34e0bf-91e5-44a3-becc-3392c0479ebe,2,813,0.945,769,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Thu Jun 20 2024 13:06:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
d484ec9c-6867-496b-b7ab-68c3ef3ab9dd,3,97,0.945,92,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Wed May 15 2024 05:10:24 GMT+0100 (heure normale d’Afrique de l’Ouest)
e56f306c-c0b4-4ba2-a259-c8e4994a2097,4,173,0.945,164,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Tue Jul 09 2024 05:47:03 GMT+0100 (heure normale d’Afrique de l’Ouest)
bbf32918-83d4-4834-83d8-481efa198991,3,387,0.945,366,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Tue Jun 04 2024 12:19:59 GMT+0100 (heure normale d’Afrique de l’Ouest)
b186b52f-5986-4edf-b328-4c089894f035,2,595,0.945,563,USD,3f7d5b10-921c-460e-9976-32264684e62d,Antone,Leannon,+15295750788,Fri May 10 2024 01:16:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
a395651b-67ae-42b0-b45e-855e8e3619f0,1,30,0.945,29,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Sun Jul 07 2024 22:28:46 GMT+0100 (heure normale d’Afrique de l’Ouest)
8c2e2d03-563e-4eae-a216-c5766fba4402,3,407,0.945,385,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Tue Jul 02 2024 01:30:02 GMT+0100 (heure normale d’Afrique de l’Ouest)
6a2acda8-2b92-45ec-ba52-c8ce51eb8831,4,940,0.945,889,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Tue Jul 09 2024 00:15:45 GMT+0100 (heure normale d’Afrique de l’Ouest)
12be82b0-440d-407b-9808-ae5217951f0d,3,622,0.945,588,USD,c479c53b-a685-46ac-9e26-fbac0aee7b2d,Anita,Ondricka,+17317792468,Fri Jul 26 2024 20:01:44 GMT+0100 (heure normale d’Afrique de l’Ouest)
c2f8de82-9b82-4d5d-851f-9ea334c77d61,3,741,0.945,701,USD,cb27c68f-5c70-411f-b7ef-dc6eeeed1d0d,Beverly,Mills,+16325855750,Thu May 23 2024 06:54:36 GMT+0100 (heure normale d’Afrique de l’Ouest)
38e33e1a-570c-4e50-b858-803964d55ac2,3,863,0.945,816,USD,215fd15f-e65e-47df-9437-909d5b7fce98,Dudley,Auer,+18944679138,Wed Jul 03 2024 13:30:34 GMT+0100 (heure normale d’Afrique de l’Ouest)
58fde022-dc02-422d-9413-1ede8d06a782,1,141,0.945,134,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Thu Jun 27 2024 10:42:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
d469ba3b-9bb9-42b9-8164-d497cbbb0e45,4,908,0.945,859,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Thu May 09 2024 21:00:37 GMT+0100 (heure normale d’Afrique de l’Ouest)
950ed207-86e0-46d0-a0d3-087f88f3cd90,1,211,0.945,200,USD,3a2ab90e-e14f-4ced-ab4d-9c9023842803,Kailey,Beier-Cummings,+16375464389,Thu Jun 20 2024 17:56:10 GMT+0100 (heure normale d’Afrique de l’Ouest)
39710fca-63bb-47ae-914d-a9dd2d0a6062,4,130,0.945,123,USD,52b4a346-9a40-4e8a-8a64-1105482f1f27,Leif,Weber,+18704019618,Wed Jul 17 2024 23:19:00 GMT+0100 (heure normale d’Afrique de l’Ouest)
c85d96af-fe82-4d8d-a007-2e1ca75f7af9,4,605,0.945,572,USD,275cebee-cd58-4256-a1d5-f6d8cfc5b35b,Veda,Parisian,+17519347838,Sat May 04 2024 21:43:53 GMT+0100 (heure normale d’Afrique de l’Ouest)
1b0b102f-1c1e-45b2-bad2-978789d94a5f,3,226,0.945,214,USD,6016a9b8-0fe3-4b8f-9946-c9d1eedee700,Catalina,Cruickshank,+16543524164,Fri May 31 2024 16:06:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
9c8819ce-35d2-4bea-8473-935ef10cbc68,2,392,0.945,371,USD,34c0bb5b-1e1c-40bc-9434-fbc60bb39ecb,Nathanael,Schmitt,+19527373296,Mon Jul 29 2024 12:23:43 GMT+0100 (heure normale d’Afrique de l’Ouest)
af412b94-9050-4fd8-853c-346415052f64,2,1045,0.945,988,USD,0b9b8739-dcc0-47aa-ac26-152f19f0d93b,General,Simonis,+15346721238,Fri May 03 2024 03:00:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
402e541c-4cfa-4cd6-9943-5f80473efc3d,2,126,0.945,120,USD,196e8b22-90b8-4c1b-b966-644f2136efa7,Flossie,Hoppe,+17594594658,Fri May 03 2024 06:01:14 GMT+0100 (heure normale d’Afrique de l’Ouest)
4f86c88a-e03e-450d-80fb-88e1a9211302,4,620,0.945,586,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Fri May 03 2024 10:52:25 GMT+0100 (heure normale d’Afrique de l’Ouest)
7a488a67-4c93-47ca-937e-35036051cb42,2,23,0.945,22,USD,ad7b0053-b1ea-4fa4-81a6-252f641c5958,Theodora,Renner-Schuster,+19327302686,Thu May 30 2024 01:13:38 GMT+0100 (heure normale d’Afrique de l’Ouest)
b9cdd24b-0b2c-4639-aeb0-b3500d64aa43,2,302,0.945,286,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Sun Jul 21 2024 13:48:23 GMT+0100 (heure normale d’Afrique de l’Ouest)
e6c7f7c8-d078-42a5-9925-3a404db58ba6,1,1056,0.945,998,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Thu Jul 18 2024 21:40:25 GMT+0100 (heure normale d’Afrique de l’Ouest)
bf75122e-8747-4ad8-8056-35c498606165,4,804,0.945,760,USD,82888e31-9b33-42da-bc97-4056d98fee4c,Laura,Toy,+18463247745,Thu Jul 25 2024 01:14:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
b4cbbd0e-846d-4291-9fc1-c16ccc171d4b,1,871,0.945,824,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Fri Jun 21 2024 04:42:24 GMT+0100 (heure normale d’Afrique de l’Ouest)
aea05d43-5707-4dca-ac97-f444415a2dd4,1,757,0.945,716,USD,6016a9b8-0fe3-4b8f-9946-c9d1eedee700,Catalina,Cruickshank,+16543524164,Sun May 05 2024 12:30:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
bc2a0c17-dc24-4d25-98a2-80bce82dcf72,4,970,0.945,917,USD,d51125f3-e1b2-4620-9929-24ce10321e3c,Gregoria,Beahan,+18277602996,Thu Jul 18 2024 15:25:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
906b9064-e72a-4078-9720-876872e086c6,1,961,0.945,909,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Mon Jun 03 2024 03:29:47 GMT+0100 (heure normale d’Afrique de l’Ouest)
b6b50122-21af-4375-b0f8-eb0dca2eea80,4,562,0.945,532,USD,9f0f763e-9e47-45e4-bc1d-635f1ac40fc3,Amina,Brown-Raynor,+13758928482,Sat Jun 29 2024 07:48:48 GMT+0100 (heure normale d’Afrique de l’Ouest)
18bd299f-6a1f-46f9-ac83-7d512e8bca57,1,891,0.945,842,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Sun May 12 2024 10:25:50 GMT+0100 (heure normale d’Afrique de l’Ouest)
a0505290-28fe-4c84-b971-57e2c182d62d,1,171,0.945,162,USD,21a9ff10-04af-4b92-a2f8-f45512c7b0b3,Adelle,Rohan,+18156322184,Fri Jun 14 2024 18:56:45 GMT+0100 (heure normale d’Afrique de l’Ouest)
4b17cb6d-6305-4318-88ae-a630020bbd14,4,376,0.945,356,USD,0b9b8739-dcc0-47aa-ac26-152f19f0d93b,General,Simonis,+15346721238,Sun Jun 02 2024 04:37:23 GMT+0100 (heure normale d’Afrique de l’Ouest)
e2374c69-e39f-4ddf-b1b0-d850d039fad9,4,351,0.945,332,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Wed May 22 2024 06:34:42 GMT+0100 (heure normale d’Afrique de l’Ouest)
df483199-4d6c-4028-b8c3-a6c4add45e85,3,43,0.945,41,USD,0b9b8739-dcc0-47aa-ac26-152f19f0d93b,General,Simonis,+15346721238,Fri Jun 21 2024 17:15:06 GMT+0100 (heure normale d’Afrique de l’Ouest)
7584ca4b-b318-4b0e-b77b-47872be60b31,4,685,0.945,648,USD,3f7d5b10-921c-460e-9976-32264684e62d,Antone,Leannon,+15295750788,Sat May 25 2024 09:28:25 GMT+0100 (heure normale d’Afrique de l’Ouest)
b464f964-a2ca-44d5-8688-c0d4d7891efc,1,723,0.945,684,USD,605e8321-8017-48c4-9bc4-ae72b21a81e0,Vivien,Lowe,+19676207317,Tue Jul 16 2024 19:27:28 GMT+0100 (heure normale d’Afrique de l’Ouest)
0e3b6bf9-064a-419c-bc75-4faf18b50f77,1,60,0.945,57,USD,ca7aecf6-aa7a-4492-89f1-71e35795d0f6,Augustus,Kreiger,+18728457112,Wed May 29 2024 11:31:17 GMT+0100 (heure normale d’Afrique de l’Ouest)
efc535c8-c564-409b-9d27-22e6344203de,2,393,0.945,372,USD,3a2ab90e-e14f-4ced-ab4d-9c9023842803,Kailey,Beier-Cummings,+16375464389,Mon May 27 2024 02:51:23 GMT+0100 (heure normale d’Afrique de l’Ouest)
e264150f-2f56-437a-bc08-359818bf4553,2,830,0.945,785,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Mon Jun 17 2024 19:21:38 GMT+0100 (heure normale d’Afrique de l’Ouest)
f3032f11-0a43-4118-8613-9110540503cb,4,697,0.945,659,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Mon May 20 2024 21:47:52 GMT+0100 (heure normale d’Afrique de l’Ouest)
73ee0a21-9ee0-4ceb-bfbd-18258156268a,1,114,0.945,108,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Thu Jun 06 2024 19:06:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
48544bad-a6c0-40f9-a526-07deb44879b9,3,508,0.945,481,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Fri May 31 2024 10:09:28 GMT+0100 (heure normale d’Afrique de l’Ouest)
0fcf469f-55d5-4451-8413-033e34cbbb6b,2,1044,0.945,987,USD,52b4a346-9a40-4e8a-8a64-1105482f1f27,Leif,Weber,+18704019618,Thu May 30 2024 07:12:49 GMT+0100 (heure normale d’Afrique de l’Ouest)
34680c4a-01c3-4d00-b327-38e22a7fa455,4,1057,0.945,999,USD,ce4e10ef-5e53-482d-bb2c-2136071f2fa7,Stanley,D'Amore,+18695727155,Fri Jul 19 2024 17:24:07 GMT+0100 (heure normale d’Afrique de l’Ouest)
2cdf941b-88cd-4e5e-987b-9524a9e89798,1,577,0.945,546,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Tue Jul 02 2024 18:39:06 GMT+0100 (heure normale d’Afrique de l’Ouest)
f643e0b8-472f-49a0-ab19-4decbfbc6ce2,4,187,0.945,177,USD,ce4e10ef-5e53-482d-bb2c-2136071f2fa7,Stanley,D'Amore,+18695727155,Tue Jun 04 2024 06:04:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
213cebba-e0fc-4de6-a24f-92ceeda2941d,3,156,0.945,148,USD,ccb9dada-264d-4fe5-b0aa-11e0c55120d2,Elmo,Stoltenberg,+15709308909,Sat Jun 29 2024 21:49:19 GMT+0100 (heure normale d’Afrique de l’Ouest)
0a33b248-600c-4269-84fd-2b8f56141cdf,1,61,0.945,58,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Fri Jul 19 2024 21:02:46 GMT+0100 (heure normale d’Afrique de l’Ouest)
4f537262-196b-4a02-8bb7-cebb05e68489,3,850,0.945,804,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Tue Jul 09 2024 03:32:11 GMT+0100 (heure normale d’Afrique de l’Ouest)
7703eb27-8dd5-4e89-8e2c-0702be5cc289,3,516,0.945,488,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Sun May 26 2024 13:16:36 GMT+0100 (heure normale d’Afrique de l’Ouest)
a13bfae7-652d-4f09-b0b6-97deddc1c41e,3,38,0.945,36,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Tue Jul 09 2024 14:59:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
32f25e0c-d428-4325-9979-73f7f7f34a83,4,750,0.945,709,USD,31c29afa-94b3-48a6-abe6-7f36216f8f58,Percival,Kreiger,+19917851861,Mon May 27 2024 03:07:37 GMT+0100 (heure normale d’Afrique de l’Ouest)
0e95d418-8595-4883-836f-34855ae8bc7a,4,170,0.945,161,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Sun May 05 2024 05:26:06 GMT+0100 (heure normale d’Afrique de l’Ouest)
c6d35c89-ad2d-4bde-91e3-c6fa030ab951,4,823,0.945,778,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Tue Jul 09 2024 05:29:21 GMT+0100 (heure normale d’Afrique de l’Ouest)
116de362-77db-4900-9ea0-7dd1334935d4,3,716,0.945,677,USD,9f0f763e-9e47-45e4-bc1d-635f1ac40fc3,Amina,Brown-Raynor,+13758928482,Wed Jul 17 2024 16:40:03 GMT+0100 (heure normale d’Afrique de l’Ouest)
80b06507-0a1a-4d14-86ba-d65372e8d69a,3,1043,0.945,986,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Wed Jul 24 2024 06:53:22 GMT+0100 (heure normale d’Afrique de l’Ouest)
3e4a8a6d-d591-4ffe-b514-5e4f81754282,2,775,0.945,733,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Fri Jun 07 2024 04:25:04 GMT+0100 (heure normale d’Afrique de l’Ouest)
696bb594-e935-4132-b36a-2f8bb0cfc0eb,2,742,0.945,702,USD,3a2ab90e-e14f-4ced-ab4d-9c9023842803,Kailey,Beier-Cummings,+16375464389,Sun Jul 21 2024 14:28:46 GMT+0100 (heure normale d’Afrique de l’Ouest)
e950420c-0898-434e-88a0-5c98b4286095,2,167,0.945,158,USD,5eea8263-f719-46db-a3f3-22c8285e08b7,Giuseppe,Kutch,+19932252420,Mon Jul 01 2024 09:35:59 GMT+0100 (heure normale d’Afrique de l’Ouest)
02aab4e8-905a-4ae0-a3b0-f2685fa08f49,4,296,0.945,280,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Wed May 15 2024 20:28:26 GMT+0100 (heure normale d’Afrique de l’Ouest)
ce6748e5-08de-4b0d-ab53-a35090d11b38,2,305,0.945,289,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Sun Jun 30 2024 19:54:56 GMT+0100 (heure normale d’Afrique de l’Ouest)
8b18175a-d81f-45bb-b59d-6e82867b046b,2,124,0.945,118,USD,5eea8263-f719-46db-a3f3-22c8285e08b7,Giuseppe,Kutch,+19932252420,Fri May 24 2024 03:21:22 GMT+0100 (heure normale d’Afrique de l’Ouest)
cb8fb466-c86a-4de1-b0aa-4a3f3bc15b62,2,943,0.945,892,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Sun Jun 30 2024 23:40:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
8b7591b0-197b-4cc8-b7eb-73db9809428f,2,613,0.945,580,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Fri Jul 26 2024 10:20:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
6d893f14-eab9-42ea-a933-7c975a13e569,4,34,0.945,33,USD,907819c2-26ae-405a-993a-7df8de2775dd,Eleanora,Dach,+15096737867,Thu Jul 18 2024 18:50:54 GMT+0100 (heure normale d’Afrique de l’Ouest)
857775fd-0774-42df-8e76-442b70e3081f,2,954,0.945,902,USD,f01005aa-65f2-4d83-b3cc-67d0922db5c3,Miles,Wisozk,+15928358463,Tue Jul 09 2024 17:57:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
4d83fa16-59de-4447-bc05-b6001744ab9c,1,1058,0.945,1000,USD,244f698c-ccf7-4dc3-8060-81b05f28de0a,Zander,Jerde,+13652553961,Fri Jul 05 2024 14:32:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
38ea17d0-b253-43cd-8dca-12238b20b493,1,196,0.945,186,USD,ea84bb8d-b07e-4d1d-8c71-7ed8e1551a61,Calista,Morissette,+16858227501,Tue May 14 2024 19:36:06 GMT+0100 (heure normale d’Afrique de l’Ouest)
e350c0ae-5333-4b7b-91ad-933fac5b8c31,2,733,0.945,693,USD,22e5b230-4506-4555-9c8f-f1a10de27a59,Benjamin,Swift,+12058892596,Mon May 27 2024 05:20:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
47a8efbf-9375-4250-a333-e5d829145e53,4,221,0.945,209,USD,22e5b230-4506-4555-9c8f-f1a10de27a59,Benjamin,Swift,+12058892596,Fri May 31 2024 04:33:12 GMT+0100 (heure normale d’Afrique de l’Ouest)
20402946-6acb-4eb2-a2fb-70a09daed2bd,1,616,0.945,583,USD,215fd15f-e65e-47df-9437-909d5b7fce98,Dudley,Auer,+18944679138,Mon Jun 24 2024 02:41:46 GMT+0100 (heure normale d’Afrique de l’Ouest)
985b5e1d-b984-44f6-9e49-0cea760481ec,1,478,0.945,452,USD,907819c2-26ae-405a-993a-7df8de2775dd,Eleanora,Dach,+15096737867,Fri May 03 2024 16:21:13 GMT+0100 (heure normale d’Afrique de l’Ouest)
becc194b-e889-467c-b5e2-5fbb4b6b3493,2,349,0.945,330,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Fri May 17 2024 23:01:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
a941744b-85b2-4521-b632-f94a3550cd9b,2,34,0.945,33,USD,fe74381f-c314-4268-a313-2965f1d0689a,Crystal,Krajcik,+12135745033,Tue May 07 2024 07:35:23 GMT+0100 (heure normale d’Afrique de l’Ouest)
b8d79ff1-4c9e-4404-917e-e62817c9bb73,2,159,0.945,151,USD,def29ab1-b8ec-4007-a2be-42e3d422a987,Claudia,Cassin,+12466088903,Sun Jun 16 2024 09:52:49 GMT+0100 (heure normale d’Afrique de l’Ouest)
20128133-470b-431a-835e-c6c188ea0165,2,1012,0.945,957,USD,064b5d31-93b1-452a-8fe6-5dd0ef60149b,Tavares,Schimmel,+16694498881,Fri Jul 05 2024 22:41:30 GMT+0100 (heure normale d’Afrique de l’Ouest)
290ea928-2a99-4610-a8f7-14be412c7e65,1,708,0.945,670,USD,cb27c68f-5c70-411f-b7ef-dc6eeeed1d0d,Beverly,Mills,+16325855750,Fri Jul 12 2024 22:46:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
49d667e5-a787-4219-9739-1a273230c209,4,711,0.945,672,USD,21a9ff10-04af-4b92-a2f8-f45512c7b0b3,Adelle,Rohan,+18156322184,Sat Jul 27 2024 06:39:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
b8e7fa16-5edd-4dca-9bae-3ce7192e39c8,4,720,0.945,681,USD,ccb9dada-264d-4fe5-b0aa-11e0c55120d2,Elmo,Stoltenberg,+15709308909,Fri Jul 19 2024 17:27:13 GMT+0100 (heure normale d’Afrique de l’Ouest)
96640dce-20e6-4721-b8f8-5ccdda015084,1,517,0.945,489,USD,3a2ab90e-e14f-4ced-ab4d-9c9023842803,Kailey,Beier-Cummings,+16375464389,Thu May 30 2024 05:01:17 GMT+0100 (heure normale d’Afrique de l’Ouest)
001335f5-900f-481e-9565-d41de876a990,1,867,0.945,820,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Thu Jul 11 2024 02:49:52 GMT+0100 (heure normale d’Afrique de l’Ouest)
a7c302a6-c45b-4283-ac93-71714ca1464b,4,212,0.945,201,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Fri Jun 14 2024 20:41:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
09655074-4b9d-4702-8852-ee736b0c7fe0,4,968,0.945,915,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Sun May 26 2024 12:21:50 GMT+0100 (heure normale d’Afrique de l’Ouest)
dfc22041-a1b9-43d8-bd76-1845299dd084,1,952,0.945,900,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Tue Jun 18 2024 23:14:42 GMT+0100 (heure normale d’Afrique de l’Ouest)
0cb9a1cd-5a24-495c-b4f4-3f73af72a3fd,3,543,0.945,514,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Tue May 28 2024 02:53:33 GMT+0100 (heure normale d’Afrique de l’Ouest)
8bbf15f2-f822-4819-b42f-09221ab56ea3,4,791,0.945,748,USD,0b9b8739-dcc0-47aa-ac26-152f19f0d93b,General,Simonis,+15346721238,Tue Jun 04 2024 21:46:35 GMT+0100 (heure normale d’Afrique de l’Ouest)
01870347-b454-4bdf-ac58-de60fe1b015b,2,233,0.945,221,USD,ca7aecf6-aa7a-4492-89f1-71e35795d0f6,Augustus,Kreiger,+18728457112,Tue Jul 02 2024 16:25:12 GMT+0100 (heure normale d’Afrique de l’Ouest)
f6b6f6f8-f96b-4d12-8521-81c3a5283133,2,992,0.945,938,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Mon May 13 2024 23:07:14 GMT+0100 (heure normale d’Afrique de l’Ouest)
e7d85623-4787-4ce9-92e0-865521c5b5cf,2,1040,0.945,983,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Wed May 22 2024 02:41:47 GMT+0100 (heure normale d’Afrique de l’Ouest)
dc5e635a-be72-4167-a7ad-1a5b22ea076d,3,637,0.945,602,USD,21a9ff10-04af-4b92-a2f8-f45512c7b0b3,Adelle,Rohan,+18156322184,Mon May 13 2024 23:18:21 GMT+0100 (heure normale d’Afrique de l’Ouest)
